Week,Description,Quantity,Sales,AvgUnitPrice,Orders
2010-02-15,WHITE HANGING HEART T-LIGHT HOLDER,669,1901.8700000000001,3.1082978723404255,47
2010-02-22,WHITE HANGING HEART T-LIGHT HOLDER,929,2501.43,2.955614035087719,55
2010-03-01,WHITE HANGING HEART T-LIGHT HOLDER,842,2268.1,2.9032692307692307,47
2010-03-08,WHITE HANGING HEART T-LIGHT HOLDER,848,2365.84,3.25125,63
2010-03-15,WHITE HANGING HEART T-LIGHT HOLDER,1496,3952.7999999999997,3.0855932203389833,57
2010-03-22,WHITE HANGING HEART T-LIGHT HOLDER,1184,3156.56,2.9071830985915494,69
2010-03-29,WHITE HANGING HEART T-LIGHT HOLDER,900,3036.1200000000003,3.1216666666666666,47
2010-04-05,WHITE HANGING HEART T-LIGHT HOLDER,909,2420.03,3.0647826086956527,43
2010-04-12,WHITE HANGING HEART T-LIGHT HOLDER,848,2259.4,2.846041666666667,45
2010-04-19,WHITE HANGING HEART T-LIGHT HOLDER,696,1961.04,3.246393442622951,60
2010-04-26,WHITE HANGING HEART T-LIGHT HOLDER,1120,3074.72,3.0215789473684214,73
2010-05-03,WHITE HANGING HEART T-LIGHT HOLDER,1053,2851.87,3.046,53
2010-05-10,WHITE HANGING HEART T-LIGHT HOLDER,1105,2963.4300000000003,3.153636363636364,55
2010-05-17,WHITE HANGING HEART T-LIGHT HOLDER,1258,3388.7799999999997,2.9428358208955228,62
2010-05-24,WHITE HANGING HEART T-LIGHT HOLDER,954,2584.46,3.060144927536232,68
2010-05-31,WHITE HANGING HEART T-LIGHT HOLDER,545,1540.94,3.185,49
2010-06-07,WHITE HANGING HEART T-LIGHT HOLDER,1596,4245.8,3.1485542168674696,76
2010-06-14,WHITE HANGING HEART T-LIGHT HOLDER,586,1625.3400000000001,3.0209090909090914,44
2010-06-21,WHITE HANGING HEART T-LIGHT HOLDER,785,2173.03,3.136206896551724,55
2010-06-28,WHITE HANGING HEART T-LIGHT HOLDER,1209,3214.95,3.122413793103448,57
2010-07-05,WHITE HANGING HEART T-LIGHT HOLDER,719,1961.85,3.085384615384615,48
2010-07-12,WHITE HANGING HEART T-LIGHT HOLDER,1265,3370.47,3.0644827586206898,55
2010-07-19,WHITE HANGING HEART T-LIGHT HOLDER,1168,3022.48,3.2165384615384616,76
2010-07-26,WHITE HANGING HEART T-LIGHT HOLDER,594,1652.94,3.1954545454545453,43
2010-08-02,WHITE HANGING HEART T-LIGHT HOLDER,547,1507.3300000000002,3.0218367346938773,44
2010-08-09,WHITE HANGING HEART T-LIGHT HOLDER,1229,3403.6,3.1072307692307692,63
2010-08-16,WHITE HANGING HEART T-LIGHT HOLDER,1686,4405.7,3.114210526315789,57
2010-08-23,WHITE HANGING HEART T-LIGHT HOLDER,1118,3042.82,3.0322535211267607,69
2010-08-30,WHITE HANGING HEART T-LIGHT HOLDER,882,2442.16,3.3874999999999997,44
2010-09-06,WHITE HANGING HEART T-LIGHT HOLDER,914,2481.58,2.962857142857143,52
2010-09-13,WHITE HANGING HEART T-LIGHT HOLDER,1048,2798.4,3.0168852459016393,60
2010-09-20,WHITE HANGING HEART T-LIGHT HOLDER,1088,2894.02,2.942753623188406,67
2010-09-27,WHITE HANGING HEART T-LIGHT HOLDER,914,2531.22,3.1081818181818184,53
2010-10-04,WHITE HANGING HEART T-LIGHT HOLDER,1005,2754.4900000000002,3.052333333333334,58
2010-10-11,WHITE HANGING HEART T-LIGHT HOLDER,1001,2745.9500000000003,2.9649367088607597,76
2010-10-18,WHITE HANGING HEART T-LIGHT HOLDER,799,2226.27,2.9835211267605635,71
2010-10-25,WHITE HANGING HEART T-LIGHT HOLDER,1467,4173.55,3.130394736842105,72
2010-11-01,WHITE HANGING HEART T-LIGHT HOLDER,1367,3674.33,2.9794117647058824,78
2010-11-08,WHITE HANGING HEART T-LIGHT HOLDER,1626,4264.38,3.1111494252873566,83
2010-11-15,WHITE HANGING HEART T-LIGHT HOLDER,891,2659.73,3.190388349514563,97
2010-11-22,WHITE HANGING HEART T-LIGHT HOLDER,2155,5999.53,3.1444628099173557,112
2010-11-29,WHITE HANGING HEART T-LIGHT HOLDER,2670,7594.44,3.0284285714285715,81
2010-12-06,WHITE HANGING HEART T-LIGHT HOLDER,2006,6258.2,3.2728,86
2010-12-13,WHITE HANGING HEART T-LIGHT HOLDER,1529,4251.25,3.2148571428571433,68
2010-12-20,WHITE HANGING HEART T-LIGHT HOLDER,198,570.24,3.555263157894737,19
2011-01-03,WHITE HANGING HEART T-LIGHT HOLDER,973,2581.31,2.9023404255319147,46
2011-01-10,WHITE HANGING HEART T-LIGHT HOLDER,3329,9266.41,3.1848648648648648,36
2011-01-17,WHITE HANGING HEART T-LIGHT HOLDER,662,1784.58,2.992,38
2011-01-24,WHITE HANGING HEART T-LIGHT HOLDER,546,1542.3,3.288723404255319,46
2011-01-31,WHITE HANGING HEART T-LIGHT HOLDER,588,1616.72,3.2566666666666664,48
2011-02-07,WHITE HANGING HEART T-LIGHT HOLDER,517,1392.59,3.239032258064516,31
2011-02-14,WHITE HANGING HEART T-LIGHT HOLDER,365,1000.83,3.106923076923077,25
2011-02-21,WHITE HANGING HEART T-LIGHT HOLDER,401,1119.63,3.106923076923077,37
2011-02-28,WHITE HANGING HEART T-LIGHT HOLDER,380,1084.0,3.109130434782609,42
2011-03-07,WHITE HANGING HEART T-LIGHT HOLDER,454,1249.82,2.9854285714285718,35
2011-03-14,WHITE HANGING HEART T-LIGHT HOLDER,464,1264.96,3.0737209302325583,42
2011-03-21,WHITE HANGING HEART T-LIGHT HOLDER,365,1076.67,3.265102040816327,47
2011-03-28,WHITE HANGING HEART T-LIGHT HOLDER,582,1602.74,3.0717021276595746,45
2011-04-04,WHITE HANGING HEART T-LIGHT HOLDER,374,1073.42,3.120232558139535,42
2011-04-11,WHITE HANGING HEART T-LIGHT HOLDER,474,1295.9,2.88,40
2011-04-18,WHITE HANGING HEART T-LIGHT HOLDER,2422,6087.5599999999995,3.3916981132075477,50
2011-04-25,WHITE HANGING HEART T-LIGHT HOLDER,375,1028.01,3.086,28
2011-05-02,WHITE HANGING HEART T-LIGHT HOLDER,1144,3057.6,3.046,58
2011-05-09,WHITE HANGING HEART T-LIGHT HOLDER,892,2503.6,3.4325806451612904,62
2011-05-16,WHITE HANGING HEART T-LIGHT HOLDER,794,2228.46,3.162258064516129,62
2011-05-23,WHITE HANGING HEART T-LIGHT HOLDER,1026,3154.6600000000003,2.99825,40
2011-05-30,WHITE HANGING HEART T-LIGHT HOLDER,629,1691.11,3.368823529411765,34
2011-06-06,WHITE HANGING HEART T-LIGHT HOLDER,390,1085.9,3.1950000000000003,38
2011-06-13,WHITE HANGING HEART T-LIGHT HOLDER,391,1066.93,3.3464705882352943,34
2011-06-20,WHITE HANGING HEART T-LIGHT HOLDER,236,744.44,3.1452000000000004,25
2011-06-27,WHITE HANGING HEART T-LIGHT HOLDER,258,722.7,2.9214285714285717,28
2011-07-04,WHITE HANGING HEART T-LIGHT HOLDER,264,759.6,3.7203703703703703,26
2011-07-11,WHITE HANGING HEART T-LIGHT HOLDER,1198,3266.5,3.173061224489796,46
2011-07-18,WHITE HANGING HEART T-LIGHT HOLDER,729,2016.99,3.5029411764705882,48
2011-07-25,WHITE HANGING HEART T-LIGHT HOLDER,780,2418.84,3.28225,40
2011-08-01,WHITE HANGING HEART T-LIGHT HOLDER,441,1246.8700000000001,3.1130000000000004,39
2011-08-08,WHITE HANGING HEART T-LIGHT HOLDER,477,1325.31,3.0334285714285714,35
2011-08-15,WHITE HANGING HEART T-LIGHT HOLDER,297,815.83,3.0122222222222224,27
2011-08-22,WHITE HANGING HEART T-LIGHT HOLDER,775,2054.0899999999997,2.998,33
2011-08-29,WHITE HANGING HEART T-LIGHT HOLDER,396,1096.24,3.4888235294117647,33
2011-09-05,WHITE HANGING HEART T-LIGHT HOLDER,449,1285.1100000000001,3.214864864864865,37
2011-09-12,WHITE HANGING HEART T-LIGHT HOLDER,663,1787.93,3.2797560975609756,41
2011-09-19,WHITE HANGING HEART T-LIGHT HOLDER,710,2175.26,3.3757142857142854,47
2011-09-26,WHITE HANGING HEART T-LIGHT HOLDER,408,1131.8,3.188139534883721,41
2011-10-03,WHITE HANGING HEART T-LIGHT HOLDER,165,503.7900000000001,3.3937500000000003,30
2011-10-10,WHITE HANGING HEART T-LIGHT HOLDER,683,1893.01,3.144,39
2011-10-17,WHITE HANGING HEART T-LIGHT HOLDER,234,689.94,3.356857142857143,33
2011-10-24,WHITE HANGING HEART T-LIGHT HOLDER,447,1271.3300000000002,3.2397777777777774,42
2011-10-31,WHITE HANGING HEART T-LIGHT HOLDER,1707,5266.7300000000005,3.2392592592592595,53
2011-11-07,WHITE HANGING HEART T-LIGHT HOLDER,594,1705.58,3.20968253968254,60
2011-11-14,WHITE HANGING HEART T-LIGHT HOLDER,1326,3810.94,3.312537313432836,65
2011-11-21,WHITE HANGING HEART T-LIGHT HOLDER,904,2475.48,3.376666666666667,60
2011-11-28,WHITE HANGING HEART T-LIGHT HOLDER,731,1988.49,3.3728571428571428,55
2011-12-05,WHITE HANGING HEART T-LIGHT HOLDER,612,1750.04,3.603,39
2010-04-05,WOOD BLACK BOARD ANT WHITE FINISH,4,25.8,6.45,2
2010-04-12,WOOD BLACK BOARD ANT WHITE FINISH,110,633.9,6.1125,8
2010-04-19,WOOD BLACK BOARD ANT WHITE FINISH,80,492.44,6.581,20
2010-04-26,WOOD BLACK BOARD ANT WHITE FINISH,89,545.09,7.026999999999999,20
2010-05-03,WOOD BLACK BOARD ANT WHITE FINISH,49,301.57,6.982000000000001,10
2010-05-10,WOOD BLACK BOARD ANT WHITE FINISH,76,472.03999999999996,7.091111111111111,18
2010-05-17,WOOD BLACK BOARD ANT WHITE FINISH,54,344.62,6.761,20
2010-05-24,WOOD BLACK BOARD ANT WHITE FINISH,88,520.72,6.624666666666667,15
2010-05-31,WOOD BLACK BOARD ANT WHITE FINISH,44,280.12,7.015454545454546,11
2010-06-07,WOOD BLACK BOARD ANT WHITE FINISH,49,305.25,6.385714285714286,14
2010-06-14,WOOD BLACK BOARD ANT WHITE FINISH,43,268.27,6.859230769230769,13
2010-06-21,WOOD BLACK BOARD ANT WHITE FINISH,230,1032.62,7.537272727272727,11
2010-06-28,WOOD BLACK BOARD ANT WHITE FINISH,56,350.40000000000003,6.375,12
2010-07-05,WOOD BLACK BOARD ANT WHITE FINISH,41,260.77,7.072,10
2010-07-12,WOOD BLACK BOARD ANT WHITE FINISH,479,2130.35,6.884285714285714,14
2010-07-19,WOOD BLACK BOARD ANT WHITE FINISH,45,275.77,7.015454545454546,11
2010-07-26,WOOD BLACK BOARD ANT WHITE FINISH,52,338.3,7.25,15
2010-08-02,WOOD BLACK BOARD ANT WHITE FINISH,93,563.77,6.695555555555555,18
2010-08-09,WOOD BLACK BOARD ANT WHITE FINISH,135,780.67,7.015454545454546,11
2010-08-16,WOOD BLACK BOARD ANT WHITE FINISH,58,341.7,6.3,12
2010-08-23,WOOD BLACK BOARD ANT WHITE FINISH,61,368.16999999999996,6.765714285714286,14
2010-08-30,WOOD BLACK BOARD ANT WHITE FINISH,246,1099.98,5.996666666666666,9
2010-09-06,WOOD BLACK BOARD ANT WHITE FINISH,37,245.77,7.097272727272728,11
2010-09-13,WOOD BLACK BOARD ANT WHITE FINISH,68,409.64,7.337692307692308,13
2010-09-20,WOOD BLACK BOARD ANT WHITE FINISH,26,189.06,8.23,12
2010-09-27,WOOD BLACK BOARD ANT WHITE FINISH,93,574.33,7.860588235294117,17
2010-10-04,WOOD BLACK BOARD ANT WHITE FINISH,49,319.49,7.339333333333333,15
2010-10-11,WOOD BLACK BOARD ANT WHITE FINISH,483,2397.91,6.646428571428571,14
2010-10-18,WOOD BLACK BOARD ANT WHITE FINISH,49,301.57,6.968333333333334,12
2010-10-25,WOOD BLACK BOARD ANT WHITE FINISH,56,357.52000000000004,6.928461538461539,13
2010-11-01,WOOD BLACK BOARD ANT WHITE FINISH,77,489.29,7.072,20
2010-11-08,WOOD BLACK BOARD ANT WHITE FINISH,516,2607.08,6.795000000000001,26
2010-11-15,WOOD BLACK BOARD ANT WHITE FINISH,94,588.14,7.015454545454546,22
2010-11-22,WOOD BLACK BOARD ANT WHITE FINISH,81,507.97,6.671666666666667,24
2010-11-29,WOOD BLACK BOARD ANT WHITE FINISH,124,770.6,7.986363636363637,13
2010-12-06,WOOD BLACK BOARD ANT WHITE FINISH,2320,11392.8,7.218936170212767,25
2010-12-13,WOOD BLACK BOARD ANT WHITE FINISH,117,711.2099999999999,7.175454545454546,22
2010-12-20,WOOD BLACK BOARD ANT WHITE FINISH,9,65.17,8.823333333333332,3
2011-01-03,WOOD BLACK BOARD ANT WHITE FINISH,61,361.05,6.2250000000000005,12
2011-01-10,WOOD BLACK BOARD ANT WHITE FINISH,42,249.29999999999998,6.3,12
2011-01-17,WOOD BLACK BOARD ANT WHITE FINISH,110,681.6,8.155263157894737,19
2011-01-24,WOOD BLACK BOARD ANT WHITE FINISH,119,722.1899999999999,8.855454545454545,11
2011-01-31,WOOD BLACK BOARD ANT WHITE FINISH,60,367.44,6.999230769230769,13
2011-02-07,WOOD BLACK BOARD ANT WHITE FINISH,230,1174.06,8.4875,8
2011-02-14,WOOD BLACK BOARD ANT WHITE FINISH,43,313.05,7.709999999999999,10
2011-02-21,WOOD BLACK BOARD ANT WHITE FINISH,33,256.63,8.885,8
2011-02-28,WOOD BLACK BOARD ANT WHITE FINISH,23,208.24,9.926153846153845,13
2011-03-07,WOOD BLACK BOARD ANT WHITE FINISH,57,426.46000000000004,8.981538461538461,13
2011-03-14,WOOD BLACK BOARD ANT WHITE FINISH,65,494.63,8.328666666666667,14
2011-03-21,WOOD BLACK BOARD ANT WHITE FINISH,349,1790.4999999999998,7.447500000000001,12
2011-03-28,WOOD BLACK BOARD ANT WHITE FINISH,46,322.09999999999997,7.4750000000000005,8
2011-04-04,WOOD BLACK BOARD ANT WHITE FINISH,26,200.98000000000002,8.78111111111111,9
2011-04-11,WOOD BLACK BOARD ANT WHITE FINISH,45,328.95,7.7318181818181815,11
2011-04-18,WOOD BLACK BOARD ANT WHITE FINISH,125,658.99,8.450000000000001,11
2011-04-25,WOOD BLACK BOARD ANT WHITE FINISH,35,263.85,7.83,10
2011-05-02,WOOD BLACK BOARD ANT WHITE FINISH,47,344.85,7.8,8
2011-05-09,WOOD BLACK BOARD ANT WHITE FINISH,41,311.55,7.840909090909091,11
2011-05-16,WOOD BLACK BOARD ANT WHITE FINISH,177,1053.31,8.149375000000001,16
2011-05-23,WOOD BLACK BOARD ANT WHITE FINISH,36,271.8,7.83,10
2011-05-30,WOOD BLACK BOARD ANT WHITE FINISH,57,420.75,7.75,12
2011-06-06,WOOD BLACK BOARD ANT WHITE FINISH,76,590.0,9.612222222222222,18
2011-06-13,WOOD BLACK BOARD ANT WHITE FINISH,345,1759.9499999999998,7.377272727272728,11
2011-06-20,WOOD BLACK BOARD ANT WHITE FINISH,60,442.48,8.373333333333333,12
2011-06-27,WOOD BLACK BOARD ANT WHITE FINISH,42,313.78000000000003,8.698,10
2011-07-04,WOOD BLACK BOARD ANT WHITE FINISH,34,255.9,7.816666666666666,9
2011-07-11,WOOD BLACK BOARD ANT WHITE FINISH,39,289.93,8.647777777777778,9
2011-07-18,WOOD BLACK BOARD ANT WHITE FINISH,163,941.25,7.45,15
2011-07-25,WOOD BLACK BOARD ANT WHITE FINISH,256,1349.3999999999999,7.333333333333333,9
2011-08-01,WOOD BLACK BOARD ANT WHITE FINISH,101,698.11,9.4685,20
2011-08-08,WOOD BLACK BOARD ANT WHITE FINISH,38,348.46,10.763333333333332,15
2011-08-15,WOOD BLACK BOARD ANT WHITE FINISH,66,510.3,7.875,16
2011-08-22,WOOD BLACK BOARD ANT WHITE FINISH,47,344.85,7.816666666666666,9
2011-08-29,WOOD BLACK BOARD ANT WHITE FINISH,370,2057.46,11.05304347826087,23
2011-09-05,WOOD BLACK BOARD ANT WHITE FINISH,63,489.41,8.398571428571428,14
2011-09-12,WOOD BLACK BOARD ANT WHITE FINISH,50,417.82,9.027333333333333,15
2011-09-19,WOOD BLACK BOARD ANT WHITE FINISH,43,336.13,8.448666666666666,15
2011-09-26,WOOD BLACK BOARD ANT WHITE FINISH,6,47.7,7.95,4
2011-10-03,WOOD BLACK BOARD ANT WHITE FINISH,66,475.78000000000003,8.520909090909091,11
2011-10-10,WOOD BLACK BOARD ANT WHITE FINISH,33,288.39,10.12,12
2011-10-17,WOOD BLACK BOARD ANT WHITE FINISH,137,719.83,8.64125,8
2011-10-24,WOOD BLACK BOARD ANT WHITE FINISH,42,336.86,9.104285714285714,14
2011-10-31,WOOD BLACK BOARD ANT WHITE FINISH,166,955.91,8.564444444444444,18
2011-11-07,WOOD BLACK BOARD ANT WHITE FINISH,41,314.51,9.446,10
2011-11-14,WOOD BLACK BOARD ANT WHITE FINISH,50,400.46000000000004,8.959999999999999,15
2011-11-21,WOOD BLACK BOARD ANT WHITE FINISH,83,634.01,8.662380952380952,21
2011-11-28,WOOD BLACK BOARD ANT WHITE FINISH,104,772.16,8.605238095238096,21
2011-12-05,WOOD BLACK BOARD ANT WHITE FINISH,325,1869.03,9.545238095238094,21
